symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,super_inflow,super_outflow,super_net_inflow,big_inflow,big_outflow,big_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,super_net_flow_ratio,big_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK1162,2025-09-17T00:00:00Z,184858,186859,188214,184071,185011,1848,1.00,12843799,36316549685,4.92,1.02,0.00,0,6073040,6770759,916565600000,807356080000,-1215957248,4647638528,5241306368,-593667840,9395163136,10017452544,-593667840,11805199616,11504707328,300492288,9912573696,8997108480,915465216,-3.35,-1.63,,0.83,2.52,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.593+08:00
BK1163,2025-09-17T00:00:00Z,181004,182037,182567,179968,181308,729,0.40,24138662,30502535409,2.13,1.01,0.00,0,12035352,12103310,1169218832000,1063064608000,85530880,3894959088,3652178672,242780416,7507100160,7664349696,242780416,9888861696,9886865920,1995776,8667264000,8775024384,-107760384,0.28,0.80,,0.01,-0.35,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:31.575+08:00
BK1164,2025-09-17T00:00:00Z,209295,212924,213398,208226,209709,3215,1.53,26235381,64310096547,7.04,1.04,0.00,0,12665747,13569633,1377880624000,1188191200000,-1323506432,9756715264,10491015680,-734300416,16959941376,17549147392,-734300416,20192840192,20092536320,100303872,16087115776,14845359616,1241756160,-2.06,-1.14,,0.16,1.93,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.111+08:00
BK1165,2025-09-17T00:00:00Z,139679,139739,140149,139178,139441,298,0.21,5681379,4129014882,2.99,0.97,0.00,0,2417730,3263649,117392176000,105046564000,553173808,1186043312,505351584,680691728,813729840,941247760,680691728,1029072880,1375557280,-346484400,1042219568,1248908992,-206689424,13.40,16.49,,-8.39,-5.01,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.219+08:00
BK1166,2025-09-17T00:00:00Z,169917,171142,171519,169311,170041,1101,0.65,71454416,143904387890,3.57,1.00,0.00,0,35225802,36228614,4099627824000,3503557632000,-328802304,21293314304,20509333504,783980800,37026379776,38139162880,783980800,44458652928,45841070336,-1382417408,37234745856,35625785088,1608960768,-0.23,0.54,,-0.96,1.12,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:33.2+08:00
BK1168,2025-09-17T00:00:00Z,209426,213716,214182,208918,209102,4614,2.21,16514878,45813259865,5.74,0.90,0.00,0,8438879,8075999,863191376000,802954192000,-354792448,7881392896,7566771200,314621696,11886178816,12555592960,314621696,13898538752,13796497408,102041344,10606799872,10385561088,221238784,-0.77,0.69,,0.22,0.48,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:31.656+08:00
BK1169,2025-09-17T00:00:00Z,118998,119028,119371,117968,119290,-262,-0.22,4349577,11716370572,3.12,0.86,0.00,0,2127270,2222307,506332336000,467351200000,-591924656,1072528768,1391736944,-319208176,3107570256,3380286736,-319208176,4328301824,4130138672,198163152,2996327536,2602565936,393761600,-5.05,-2.72,,1.69,3.36,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:31.767+08:00
BK1170,2025-09-17T00:00:00Z,150320,149356,150320,148677,150462,-1106,-0.74,14453237,22158060757,4.29,0.82,0.00,0,6346164,8107073,629786272000,545557856000,-1128136080,1992553200,2889593216,-897040016,5377635840,5608731904,-897040016,7593176576,7215088384,378088192,6787876096,6037828352,750047744,-5.09,-4.05,,1.71,3.38,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:33.68+08:00
BK1171,2025-09-17T00:00:00Z,158358,160143,160667,158028,158721,1422,0.90,11786452,17577618201,3.38,1.10,0.00,0,5947346,5839106,427935408000,371351664000,842670064,3325615776,2098195824,1227419952,4175826624,4560576512,1227419952,5228518656,5780129024,-551610368,4594095104,4903064320,-308969216,4.79,6.98,,-3.14,-1.76,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:31.232+08:00
BK1172,2025-09-17T00:00:00Z,118543,118229,118543,117487,118913,-684,-0.58,26881592,24769735280,7.31,0.86,0.00,0,12554009,14327583,461319776000,410929184000,-1640101568,2722899344,4126274640,-1403375296,5796258304,6032984576,-1403375296,8029900800,7678046208,351854592,7646527744,6358280704,1288247040,-6.62,-5.67,,1.42,5.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:33.292+08:00
BK1173,2025-09-17T00:00:00Z,148922,149940,150431,147638,149383,557,0.37,20408372,64244368789,2.93,0.99,0.00,0,10140433,10267939,3513518416000,3156941792000,340105216,12573007360,12723902720,-150895360,19528541952,19037541376,-150895360,18089432320,17948283904,141148416,12951893760,13433147392,-481253632,0.53,-0.23,,0.22,-0.75,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.628+08:00
BK1174,2025-09-17T00:00:00Z,138222,137846,138390,137481,138205,-359,-0.26,19671975,33690146967,2.93,1.01,0.00,0,9484156,10187819,1590612032000,1331331280000,-585953360,4775955200,4155386192,620569008,8137224704,9343747072,620569008,10745435136,10775576064,-30140928,9381678848,8826086656,555592192,-1.74,1.84,,-0.09,1.65,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:31.378+08:00
BK1175,2025-09-17T00:00:00Z,175668,178132,180370,175668,175805,2327,1.32,16337843,27785432166,2.88,1.18,0.00,0,8792949,7544894,591582976000,540015088000,-3626240,4831410176,4629019904,202390272,7317964800,7523981312,202390272,8385965568,8519101184,-133135616,6722719488,6609092608,113626880,-0.01,0.73,,-0.48,0.41,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:33.407+08:00
BK1176,2025-09-17T00:00:00Z,205652,206492,207146,204233,206167,325,0.16,11439733,22868221580,4.21,1.04,0.00,0,5543540,5896194,574486080000,518518288000,-641898272,2498139312,2914434000,-416294688,5926375680,6151979264,-416294688,7768296448,7559410176,208886272,6267470336,5838873856,428596480,-2.81,-1.82,,0.91,1.87,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.666+08:00
BK1177,2025-09-17T00:00:00Z,203620,207381,208166,203228,203637,3744,1.84,19629151,41688164978,2.72,1.14,0.00,0,10414693,9214458,1221679232000,1080328112000,1442445824,6782797824,5264188416,1518609408,10994681856,11070845440,1518609408,13459700224,13946681088,-486980864,9839312640,10794777600,-955464960,3.46,3.64,,-1.17,-2.29,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.754+08:00
BK1178,2025-09-17T00:00:00Z,212839,215138,216017,212016,212102,3036,1.43,40270880,106746004738,4.41,1.09,0.00,0,20762975,19507905,2520785120000,2257438304000,-770815488,18549767680,18134162688,415604992,28684758016,29871178496,415604992,32653107968,32950584320,-297476352,24277981184,23258872064,1019109120,-0.72,0.39,,-0.28,0.95,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:33.128+08:00
BK1179,2025-09-17T00:00:00Z,152313,152518,152874,151049,152605,-87,-0.06,28784880,14922715561,9.96,3.59,0.00,0,15259074,13525806,262432972000,232186499000,-794895344,2830537856,3106269760,-275731904,3085856064,3605019504,-275731904,4041503152,4040941760,561392,4175523104,3398219664,777303440,-5.33,-1.85,,0.00,5.21,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.301+08:00
BK1180,2025-09-17T00:00:00Z,185226,185706,186464,183878,185222,484,0.26,10266882,34586872467,4.37,0.89,0.00,0,4994984,5271898,929939152000,843206816000,-386351104,4806461696,5139214848,-332753152,9403265536,9456863488,-332753152,10810800640,10822060288,-11259648,8809850880,8425245184,384605696,-1.12,-0.96,,-0.03,1.11,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:31.789+08:00
BK1181,2025-09-17T00:00:00Z,126163,125759,126389,125448,126263,-504,-0.40,29597649,64584041148,2.54,0.87,0.00,0,13553521,16044127,2478490672000,2217701792000,-4153747712,11857605376,15285913344,-3428307968,17268019456,17993459200,-3428307968,20663337728,19199743488,1463594240,13322071808,10644629760,2677442048,-6.43,-5.31,,2.27,4.15,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:33.174+08:00
BK1182,2025-09-17T00:00:00Z,133163,133025,133413,132087,133368,-343,-0.26,11178175,19624955023,4.52,0.93,0.00,0,5191979,5986196,470295712000,415803456000,-1005315248,1799547600,2421802112,-622254512,5055545600,5438606336,-622254512,6560199680,6429370112,130829568,5696974848,4838950400,858024448,-5.12,-3.17,,0.67,4.37,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.327+08:00
BK1183,2025-09-17T00:00:00Z,126449,126050,126778,125719,126275,-225,-0.18,46604330,37660822938,7.65,1.33,0.00,0,22980295,23624036,713879152000,646524704000,-2758667680,3693887840,5286636800,-1592748960,8849032192,10014950912,-1592748960,12317536256,12004860416,312675840,11705480192,9302000640,2403479552,-7.33,-4.23,,0.83,6.38,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:31.03+08:00
BK1184,2025-09-17T00:00:00Z,185729,189354,189924,185374,185376,3978,2.15,86352581,247091276104,5.83,1.33,0.00,0,44641293,41711289,4766822400000,4070814272000,-3464891648,40436570624,40740996864,-304426240,65259252736,68419718144,-304426240,75638087680,76489285632,-851197952,59561059840,55315756288,4245303552,-1.40,-0.12,,-0.34,1.72,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:31.925+08:00
BK1185,2025-09-17T00:00:00Z,111047,109898,111119,109571,110685,-787,-0.71,11633780,11103975532,3.86,0.98,0.00,0,5338271,6295509,267802963000,244772137000,-525053120,939717280,1249308144,-309590864,2559881344,2775343600,-309590864,3778903888,3697878992,81024896,3555924672,3111896432,444028240,-4.73,-2.79,,0.73,4.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:31.92+08:00
BK1186,2025-09-17T00:00:00Z,114166,113331,114166,112901,114108,-777,-0.68,22352414,18369483851,5.81,0.87,0.00,0,9900905,12451509,356916704000,311915168000,-849844416,1752050384,2250463728,-498413344,4102020704,4453451776,-498413344,6155383808,6122516480,32867328,5930039296,5130296576,799742720,-4.63,-2.71,,0.18,4.35,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.848+08:00
BK1187,2025-09-17T00:00:00Z,131747,131426,132012,131070,131976,-550,-0.42,39386398,35309738997,7.43,0.95,0.00,0,17880181,21506216,584024192000,521850464000,-3063174864,2987022640,4966942720,-1979920080,7882349056,8965603840,-1979920080,11918675200,11101533440,817141760,11450545408,9221746944,2228798464,-8.68,-5.61,,2.31,6.31,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.859+08:00
BK1188,2025-09-17T00:00:00Z,143290,143926,144253,142666,143667,259,0.18,78586740,159678971741,3.99,0.99,0.00,0,38541924,40044817,4468820224000,3945112864000,-5226022912,22229513472,25784743424,-3555229952,41735972352,43406765312,-3555229952,52503392768,51162030592,1341362176,39974424576,36081763840,3892660736,-3.27,-2.23,,0.84,2.44,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.053+08:00
BK1189,2025-09-17T00:00:00Z,110671,111129,111612,109637,111062,67,0.06,9118253,30007805071,4.89,0.77,0.00,0,4252483,4865770,758467312000,572929536000,-1040812752,3747148624,4228525088,-481376464,7877084672,8436520960,-481376464,9766567424,9578012928,188554496,8128309760,7276051456,852258304,-3.47,-1.60,,0.63,2.84,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:31.385+08:00
BK1190,2025-09-17T00:00:00Z,134689,136162,136693,134086,135034,1128,0.84,11013372,34918930480,5.37,1.33,0.00,0,5916100,5097272,808773856000,621236128000,1533753344,8930684416,8068459008,862225408,10383133440,9711605504,862225408,9345114624,9502748160,-157633536,5688023552,7068026880,-1380003328,4.39,2.47,,-0.45,-3.95,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.472+08:00
BK1192,2025-09-17T00:00:00Z,122620,123690,123780,122240,122827,863,0.70,32232190,23663251063,1.68,1.03,0.00,0,17469570,14762620,1674499664000,1391593936000,1596208,3865326992,3573578848,291748144,5606619136,5896771072,291748144,7104479488,7252160768,-147681280,6614742016,6494535936,120206080,0.01,1.23,,-0.62,0.51,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:33.587+08:00
BK1193,2025-09-17T00:00:00Z,102004,101384,102004,101105,102097,-713,-0.70,48332738,25515048368,4.54,1.42,0.00,0,24631433,23701305,787531648000,705775200000,-2318475696,2770197328,4589536256,-1819338928,6139135232,6638272000,-1819338928,8141789184,7538625792,603163392,7788112640,6089223936,1698888704,-9.09,-7.13,,2.36,6.66,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:32.458+08:00
BK1194,2025-09-17T00:00:00Z,111327,112056,112250,111123,111464,592,0.53,146296901,308152177540,2.48,1.01,0.00,0,72393628,73903273,12467389184000,10839351552000,-7616853760,49492029440,53691885312,-4199855872,80858243072,84275240960,-4199855872,95527591936,94276509696,1251082240,77211496448,70843531264,6367965184,-2.47,-1.36,,0.41,2.07,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:33.204+08:00
BK1195,2025-09-17T00:00:00Z,106910,107094,107387,106628,106975,119,0.11,80048791,58745998804,3.44,1.17,0.00,0,38838483,41210308,2185206352000,2017365296000,-3063676928,6892359424,9013886464,-2121527040,13920683008,14862832896,-2121527040,18783030784,18254741504,528289280,17840517888,15305130240,2535387648,-5.22,-3.61,,0.90,4.32,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:31.497+08:00
BK1196,2025-09-17T00:00:00Z,110904,110935,111211,110171,111037,-102,-0.09,109492078,95228258422,4.38,0.95,0.00,0,52641587,56850491,2045507424000,1856379856000,-3297079296,11471202304,12756186880,-1284984576,21442799360,23454894080,-1284984576,30014904832,30075577856,-60673024,30033604608,26678695168,3354909440,-3.46,-1.35,,-0.06,3.52,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T02:31:31.527+08:00
BK0420,2025-09-18T00:00:00Z,513173,504028,517338,501474,514235,-10207,-1.98,22013747,7714790782,2.30,1.82,0.00,0,10520408,11493338,779216288000,545591264000,-370518464,1130403520,1578401200,-447997680,2053992992,1976513776,-447997680,2297408528,2133432752,163975776,2150324640,1943781984,206542656,-4.80,-5.81,,2.13,2.68,0,14,2,12,0,0,0,198.07,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:52.399+08:00
BK0421,2025-09-18T00:00:00Z,907763,892914,908334,888850,908126,-15212,-1.68,8157112,5032404238,0.81,1.22,0.00,0,3133168,5023943,694785008000,619954832000,-379027216,471442576,739964128,-268521552,1157963776,1268469440,-268521552,1692990352,1556847984,136142368,1642112832,1399227984,242884848,-7.53,-5.34,,2.71,4.83,0,30,0,30,0,0,0,16.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:51.687+08:00
BK0422,2025-09-18T00:00:00Z,798684,788228,801104,782163,798559,-10331,-1.29,16669877,14432903810,1.89,1.43,0.00,0,7344711,9325166,957156336000,824773248000,-776208800,1339470720,1949732368,-610261648,3463559360,3629506512,-610261648,4828088064,4513337088,314750976,4479550464,4053305328,426245136,-5.38,-4.23,,2.18,2.95,0,55,7,46,2,0,0,19.20,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:55.131+08:00
BK0424,2025-09-18T00:00:00Z,2961206,2913065,2968067,2892884,2962114,-49049,-1.66,10206180,6698540077,2.28,1.26,0.00,0,4570365,5635815,381762880000,329716880000,-296866128,559456576,796655184,-237198608,1554086384,1613753904,-237198608,2236111824,2193929200,42182624,2273461648,2018778128,254683520,-4.43,-3.54,,0.63,3.80,0,28,5,23,0,0,0,33.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:49.6+08:00
BK0425,2025-09-18T00:00:00Z,2775276,2742320,2790453,2722311,2774377,-32057,-1.16,58776272,32469682852,2.59,1.63,0.00,0,26443150,32333123,1499856368000,1298764192000,-1470263296,5664030976,6529856000,-865825024,7261907712,7866345984,-865825024,9524650240,9114242816,410407424,9422469888,8359304960,1063164928,-4.53,-2.67,,1.26,3.27,0,68,9,57,2,0,0,8.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:51.702+08:00
BK0427,2025-09-18T00:00:00Z,870587,859309,872253,855725,872885,-13576,-1.56,5134235,3100886191,1.70,1.22,0.00,0,2029431,3104804,190257968000,180039577000,-66818192,314173888,373275200,-59101312,694689264,702406144,-59101312,1035544240,957565296,77978944,1008709680,1019870448,-11160768,-2.15,-1.91,,2.51,-0.36,0,23,2,21,0,0,0,15.53,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:55.815+08:00
BK0428,2025-09-18T00:00:00Z,1781433,1750911,1781433,1741235,1781645,-30734,-1.73,65624044,34973026752,1.72,1.40,0.00,0,23691759,41932285,3367303760000,2808660416000,-2521868032,5879757056,7023494656,-1143737600,7785225216,9163355648,-1143737600,10509555200,9832809728,676745472,10251283456,8406161152,1845122304,-7.21,-3.27,,1.94,5.28,0,85,4,80,1,0,0,18.78,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:50.998+08:00
BK0429,2025-09-18T00:00:00Z,1208548,1189763,1213904,1179574,1208570,-18807,-1.56,7783237,13064757636,1.40,1.22,0.00,0,3238981,4544256,753607376000,622477952000,-700163424,1062406208,1445550768,-383144560,3050376768,3367395632,-383144560,4445579008,4244050960,201528048,4207666080,3707139328,500526752,-5.36,-2.93,,1.54,3.83,0,51,5,46,0,0,0,20.79,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:56.52+08:00
BK0433,2025-09-18T00:00:00Z,1598726,1566707,1598726,1555602,1599036,-32329,-2.02,23443557,20738480154,2.97,0.96,0.00,0,9304746,14138811,1161023968000,978088976000,-1439643424,1630694880,2544003072,-913308192,4638693632,5165028864,-913308192,6935595264,6642690304,292904960,7067161856,5956809216,1110352640,-6.94,-4.40,,1.41,5.35,0,91,6,83,2,0,0,19.01,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:53.852+08:00
BK0436,2025-09-18T00:00:00Z,1344332,1324969,1351392,1314404,1340495,-15526,-1.16,26027013,16586927048,4.42,1.34,0.00,0,11129146,14897866,546060336000,494471024000,-264802208,1810693072,1815649344,-4956272,3604523408,3864369344,-4956272,5328638208,5387331584,-58693376,5432292864,5111993600,320299264,-1.60,-0.03,,-0.35,1.93,0,98,16,81,1,0,0,40.59,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:53.078+08:00
BK0437,2025-09-18T00:00:00Z,1138142,1111735,1138189,1105339,1140009,-28274,-2.48,12858711,10853306287,1.23,1.22,0.00,0,5169105,7689606,1753222304000,1462471040000,-650663488,1047679888,1325094224,-277414336,2380691040,2753940192,-277414336,3579998416,3402078608,177919808,3700440432,3227696752,472743680,-6.00,-2.56,,1.64,4.36,0,34,1,33,0,0,0,13.82,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:55.106+08:00
BK0438,2025-09-18T00:00:00Z,3040948,2998328,3040948,2980035,3042272,-43944,-1.44,17417162,21716311249,2.29,1.15,0.00,0,7021903,10395259,1700465888000,1436488512000,-1076772000,1447654560,2050889024,-603234464,4780261376,5253798912,-603234464,7302646528,7198597888,104048640,7518695168,6601942784,916752384,-4.96,-2.78,,0.48,4.22,0,119,16,103,0,0,0,35.71,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:51.79+08:00
BK0440,2025-09-18T00:00:00Z,5246085,5140386,5246085,5101000,5261746,-121360,-2.31,5381886,7796442123,3.46,1.24,0.00,0,2172344,3209543,334276256000,257326482000,-325282752,413789776,587715568,-173925792,1713877792,1865234752,-173925792,2768380512,2669350016,99030496,2751470160,2527916192,223553968,-4.17,-2.23,,1.27,2.87,0,43,6,37,0,0,0,29.62,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:53.425+08:00
BK0447,2025-09-18T00:00:00Z,3232050,3174135,3268542,3142093,3238291,-64156,-1.98,86639040,144132977918,8.43,1.19,0.00,0,39919848,46719192,2065272736000,1856555072000,-9402924288,20331182848,26211090944,-5879908096,35959772160,39482788352,-5879908096,45173826560,43920096512,1253730048,40690022400,32536930048,8153092352,-6.52,-4.08,,0.87,5.66,0,147,21,123,3,0,0,157.79,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:58.629+08:00
BK0448,2025-09-18T00:00:00Z,1861133,1858330,1904206,1833935,1869003,-10673,-0.57,38029890,153275806825,6.31,1.27,0.00,0,17619269,20410621,2657256464000,2285921952000,-768946688,33588482560,32087635712,1500846848,43320556800,45590350336,1500846848,43284434176,45003016704,-1718582528,30928256512,28362670848,2565585664,-0.50,0.98,,-1.12,1.67,0,107,29,75,3,0,0,96.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:53.075+08:00
BK0450,2025-09-18T00:00:00Z,1141614,1124365,1142551,1118187,1145061,-20696,-1.81,20350442,11145337320,1.37,1.19,0.00,0,8700790,11649652,1074542256000,871906240000,-709069024,1327818112,1795284544,-467466432,2588891232,2830493824,-467466432,3514221424,3365840848,148380576,3408284176,2915096256,493187920,-6.36,-4.19,,1.33,4.43,0,35,2,33,0,0,0,9.65,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:53.544+08:00
BK0451,2025-09-18T00:00:00Z,1515904,1482258,1527000,1472051,1512292,-30034,-1.99,70480196,39975159478,3.66,1.12,0.00,0,29154203,41325993,1171863792000,1051192944000,-1101374208,6860180736,6910625792,-50445056,9233934592,10284863744,-50445056,11679602432,11767344128,-87741696,11236115456,10046999552,1189115904,-2.76,-0.13,,-0.22,2.97,0,91,17,73,1,0,0,-6.48,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:55.97+08:00
BK0454,2025-09-18T00:00:00Z,1966843,1947616,1994613,1928882,1965038,-17422,-0.89,23094857,40052978140,8.09,1.52,0.00,0,10850927,12243930,602335536000,497693552000,-1250764032,5466031616,6171338240,-705306624,10217720064,10763177472,-705306624,12399520512,12304227840,95292672,10884644608,9684490752,1200153856,-3.12,-1.76,,0.24,3.00,0,89,20,69,0,0,0,71.26,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:49.928+08:00
BK0456,2025-09-18T00:00:00Z,2599805,2571972,2623009,2548012,2598735,-26763,-1.03,31445466,61050592806,4.19,1.47,0.00,0,14839444,16606022,2101431888000,1838992064000,-1879710976,11464870144,12251672064,-786801920,15044234496,16137143552,-786801920,18052224768,18034538496,17686272,15343956992,13518665728,1825291264,-3.08,-1.29,,0.03,2.99,0,92,20,69,3,0,0,16.55,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:53.204+08:00
BK0457,2025-09-18T00:00:00Z,3242586,3197328,3261323,3168138,3239998,-42670,-1.32,38224405,48484999823,4.10,1.32,0.00,0,17163259,21061147,1440755936000,1284037200000,-1668824064,5318547968,6142593280,-824045312,11453452800,12298231552,-824045312,15547539456,15563443456,-15904000,15009771520,13397562624,1612208896,-3.44,-1.70,,-0.03,3.33,0,140,24,114,2,0,0,36.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:53.415+08:00
BK0458,2025-09-18T00:00:00Z,2066210,2039072,2094393,2016046,2061914,-22842,-1.11,8833261,22290403665,5.28,1.23,0.00,0,3903129,4930132,419022064000,323016608000,-679792240,2156741872,2568354912,-411613040,5537025280,5805204480,-411613040,6937415168,6984294400,-46879232,6296500992,5576628736,719872256,-3.05,-1.85,,-0.21,3.23,0,75,19,55,1,0,0,71.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:58.211+08:00
BK0459,2025-09-18T00:00:00Z,3508397,3507965,3599772,3465034,3514599,-6634,-0.19,37619229,151022545318,5.70,1.17,0.00,0,18349309,19269920,3186703920000,2701156320000,-3550850560,27109660416,28159782912,-1050122496,41673854464,44174582528,-1050122496,45335316736,44086252800,1249063936,34092785920,31859695616,2233090304,-2.35,-0.70,,0.83,1.48,0,149,54,91,4,0,0,63.67,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:52.054+08:00
BK0464,2025-09-18T00:00:00Z,605156,593160,605643,589681,606014,-12854,-2.12,10529509,7337852193,0.36,1.23,0.00,0,3835431,6694079,3560018176000,2064991040000,-728943056,854596528,1355644304,-501047776,1633957184,1861852464,-501047776,2473912800,2057620928,416291872,2282128320,1969477136,312651184,-9.93,-6.83,,5.67,4.26,0,20,0,20,0,0,0,10.95,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:58.346+08:00
BK0465,2025-09-18T00:00:00Z,4011265,3971965,4048278,3935085,4002662,-30697,-0.77,27358703,51674580084,2.78,1.17,0.00,0,12519242,14839461,2327349968000,2105933280000,-299056896,5423165440,5668067584,-244902144,13422662144,13476816896,-244902144,17170567424,17189428992,-18861568,14809552640,14537229056,272323584,-0.58,-0.47,,-0.04,0.53,0,149,40,106,3,0,0,47.32,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:57.004+08:00
BK0470,2025-09-18T00:00:00Z,1093909,1078470,1097628,1070933,1092721,-14251,-1.30,16752383,10040467113,5.46,1.08,0.00,0,7977555,8774828,266442997000,238436566000,-329042784,997418544,1094472560,-97054016,2189809280,2421798048,-97054016,3246844752,3186700864,60143888,3272056752,3056047296,216009456,-3.28,-0.97,,0.60,2.15,0,39,5,33,1,0,0,-17.22,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-18T23:37:55.144+08:00
